Внутренний ID,Время создания заказа,ID мерчанта,Статус,Сумма,Валюта,ID заказа,Тип заказа,Описание заказа
66960428,20.11.17 13:10:33,1397120,reversed,"5,39",CZK,demo01344797,verification,demo
66960426,20.11.17 13:10:33,1397120,reversed,"7,59",CZK,demo36559452,verification,demo
66960421,20.11.17 13:10:32,1397120,reversed,"6,37",CZK,demo32276887,verification,demo
66960413,20.11.17 13:10:30,1397120,reversed,"1,19",CZK,demo47882245,verification,demo
66960412,20.11.17 13:10:30,1397120,reversed,"1,93",CZK,demo39449563,verification,demo
66960408,20.11.17 13:10:29,1397120,reversed,"8,15",UAH,demo63651491,verification,demo
66960403,20.11.17 13:10:28,1397120,reversed,"0,51",UAH,demo53565962,verification,demo
66960397,20.11.17 13:10:27,1397120,reversed,"4,5",UAH,demo70223129,verification,demo
66960393,20.11.17 13:10:26,1397120,reversed,"0,14",UAH,demo73876483,verification,demo
66960382,20.11.17 13:10:24,1397120,reversed,"4,5",UAH,demo47019309,verification,demo
66960379,20.11.17 13:10:24,1397120,reversed,"6,39",UAH,demo24662443,verification,demo
66960373,20.11.17 13:10:23,1397120,reversed,"9,82",UAH,demo53604879,verification,demo
66960368,20.11.17 13:10:22,1397120,reversed,"3,31",UAH,demo10365817,verification,demo
66960363,20.11.17 13:10:21,1397120,reversed,"6,93",UAH,demo36855304,verification,demo
66960362,20.11.17 13:10:21,1397120,reversed,"8,36",UAH,demo41490193,verification,demo
66960356,20.11.17 13:10:20,1397120,reversed,"8,54",USD,demo25754005,verification,demo
66960353,20.11.17 13:10:19,1397120,reversed,"5,49",USD,demo76055251,verification,demo
66960350,20.11.17 13:10:18,1397120,reversed,"8,9",USD,demo22337805,verification,demo
66960341,20.11.17 13:10:17,1397120,reversed,"4,54",USD,demo80656601,verification,demo
66960337,20.11.17 13:10:16,1397120,reversed,"4,81",USD,demo91796454,verification,demo
66960333,20.11.17 13:10:15,1397120,reversed,"6,73",USD,demo85544376,verification,demo
66960329,20.11.17 13:10:14,1397120,reversed,"3,27",USD,demo47180331,verification,demo
66960325,20.11.17 13:10:13,1397120,reversed,"2,95",USD,demo29820725,verification,demo
66960319,20.11.17 13:10:12,1397120,approved,"7,8",CZK,demo25850774,purchase,demo
66960317,20.11.17 13:10:12,1397120,approved,"2,69",CZK,demo18173352,purchase,demo
66960311,20.11.17 13:10:10,1397120,approved,"3,46",CZK,demo51609643,purchase,demo
66960309,20.11.17 13:10:10,1397120,approved,"0,33",CZK,demo97270543,purchase,demo
66960299,20.11.17 13:10:08,1397120,approved,"7,79",CZK,demo77085331,purchase,demo
66960296,20.11.17 13:10:07,1397120,approved,"7,79",CZK,demo35911900,purchase,demo
66960289,20.11.17 13:10:06,1397120,approved,"5,26",CZK,demo16973134,purchase,demo
66960281,20.11.17 13:10:05,1397120,approved,"7,36",CZK,demo83182399,purchase,demo
66960277,20.11.17 13:10:03,1397120,approved,"6,08",CZK,demo64791146,purchase,demo
66960274,20.11.17 13:10:03,1397120,approved,"3,14",CZK,demo18024225,purchase,demo
66947066,20.11.17 12:12:17,1397120,processing,"8,05",RUB,demo87461795,verification,demo
66947065,20.11.17 12:12:17,1397120,processing,"7,46",RUB,demo51688979,verification,demo
66947055,20.11.17 12:12:15,1397120,processing,"4,57",RUB,demo87583239,verification,demo
66947051,20.11.17 12:12:15,1397120,processing,"6,9",RUB,demo06631238,verification,demo
66947039,20.11.17 12:12:13,1397120,processing,"8,14",RUB,demo91085470,verification,demo
66947037,20.11.17 12:12:12,1397120,processing,"4,51",RUB,demo72455437,verification,demo
66947030,20.11.17 12:12:11,1397120,processing,"8,71",RUB,demo87146272,verification,demo
66947025,20.11.17 12:12:10,1397120,processing,"0,26",RUB,demo58919843,verification,demo
66947019,20.11.17 12:12:09,1397120,processing,"9,26",RUB,demo73708345,verification,demo
66947016,20.11.17 12:12:09,1397120,processing,"9,7",RUB,demo27212133,verification,demo
66947010,20.11.17 12:12:08,1397120,processing,"4,31",UAH,demo53689053,verification,demo
66947008,20.11.17 12:12:08,1397120,processing,"6,69",UAH,demo31104907,verification,demo
66946997,20.11.17 12:12:06,1397120,processing,"1,69",UAH,demo24333213,verification,demo
66946995,20.11.17 12:12:05,1397120,processing,"9,38",UAH,demo73116127,verification,demo
66946983,20.11.17 12:12:04,1397120,processing,"1,19",UAH,demo13579513,verification,demo
66946978,20.11.17 12:12:03,1397120,processing,"3,75",UAH,demo92836986,verification,demo
66946975,20.11.17 12:12:02,1397120,processing,"7,63",UAH,demo12364790,verification,demo
66946966,20.11.17 12:12:00,1397120,processing,"4,91",UAH,demo27598258,verification,demo
66946961,20.11.17 12:12:00,1397120,processing,"0,96",UAH,demo44176529,verification,demo
66946958,20.11.17 12:11:59,1397120,declined,"3,29",RUB,demo94994089,verification,demo
66946956,20.11.17 12:11:58,1397120,declined,"4,13",RUB,demo67132356,verification,demo
66946945,20.11.17 12:11:57,1397120,declined,"4,69",RUB,demo33314596,verification,demo
66946944,20.11.17 12:11:56,1397120,declined,"7,83",RUB,demo40887665,verification,demo
66946936,20.11.17 12:11:54,1397120,declined,"3,47",RUB,demo74926386,verification,demo
66946934,20.11.17 12:11:54,1397120,declined,"4,11",RUB,demo25435456,verification,demo
66946929,20.11.17 12:11:53,1397120,declined,"3,8",RUB,demo63313138,verification,demo
66946919,20.11.17 12:11:52,1397120,declined,"9,48",RUB,demo26116005,verification,demo
66946916,20.11.17 12:11:51,1397120,declined,"6,35",RUB,demo52335913,verification,demo
66946912,20.11.17 12:11:50,1397120,processing,"1,77",UAH,demo76626993,verification,demo
66946908,20.11.17 12:11:50,1397120,processing,"8,76",UAH,demo70227085,verification,demo
66946900,20.11.17 12:11:48,1397120,processing,"6,5",UAH,demo77921407,verification,demo
66946898,20.11.17 12:11:48,1397120,processing,"4,81",UAH,demo19267072,verification,demo
66946889,20.11.17 12:11:46,1397120,processing,"6,47",UAH,demo83213031,verification,demo
66946887,20.11.17 12:11:46,1397120,processing,"4,47",UAH,demo56785958,verification,demo
66946884,20.11.17 12:11:45,1397120,processing,"4,5",UAH,demo84541887,verification,demo
66946881,20.11.17 12:11:44,1397120,processing,"5,26",UAH,demo93591528,verification,demo
66946877,20.11.17 12:11:43,1397120,processing,"1,4",UAH,demo37955870,verification,demo
66946875,20.11.17 12:11:43,1397120,processing,"4,04",UAH,demo77089448,verification,demo
66946872,20.11.17 12:11:42,1397120,processing,"7,58",UAH,demo42256675,verification,demo
66946869,20.11.17 12:11:42,1397120,processing,"4,79",UAH,demo73147891,verification,demo
66946862,20.11.17 12:11:40,1397120,processing,"5,27",UAH,demo52254928,verification,demo
66946861,20.11.17 12:11:40,1397120,processing,"1,67",UAH,demo88276806,verification,demo
66946850,20.11.17 12:11:38,1397120,processing,"0,1",UAH,demo32416456,verification,demo
66946849,20.11.17 12:11:37,1397120,processing,"1,81",UAH,demo89115506,verification,demo
66946842,20.11.17 12:11:36,1397120,processing,"4,12",UAH,demo75397582,verification,demo
66946835,20.11.17 12:11:36,1397120,processing,"4,2",UAH,demo39516397,verification,demo
66946827,20.11.17 12:11:34,1397120,processing,"0,61",UAH,demo77670091,verification,demo
66946824,20.11.17 12:11:33,1397120,processing,"6,25",UAH,demo65411147,verification,demo
66946800,20.11.17 12:11:29,1397120,reversed,"5,84",RUB,demo33192225,verification,demo
66946792,20.11.17 12:11:28,1397120,reversed,"2,29",RUB,demo19093515,verification,demo
66946774,20.11.17 12:11:25,1397120,reversed,"2,72",RUB,demo73039728,verification,demo
66946762,20.11.17 12:11:23,1397120,reversed,"3,94",RUB,demo74198736,verification,demo
66946731,20.11.17 12:11:19,1397120,reversed,"2,87",RUB,demo03509742,verification,demo
66946721,20.11.17 12:11:18,1397120,reversed,"7,49",RUB,demo00403743,verification,demo
66946708,20.11.17 12:11:16,1397120,reversed,"1,28",RUB,demo98303346,verification,demo
66946690,20.11.17 12:11:14,1397120,reversed,"4,57",RUB,demo70946429,verification,demo
66946681,20.11.17 12:11:12,1397120,reversed,"0,17",RUB,demo10377953,verification,demo
66946678,20.11.17 12:11:12,1397120,reversed,"3,81",RUB,demo03936378,verification,demo
66946664,20.11.17 12:11:09,1397120,reversed,"7,14",USD,demo91475017,verification,demo
66946660,20.11.17 12:11:09,1397120,reversed,"4,27",USD,demo31419302,verification,demo
66946628,20.11.17 12:11:05,1397120,reversed,"2,3",USD,demo22636880,verification,demo
66946621,20.11.17 12:11:03,1397120,reversed,"3,99",USD,demo77245810,verification,demo
66946559,20.11.17 12:10:55,1397120,reversed,"2,2",USD,demo99002620,verification,demo
66946554,20.11.17 12:10:54,1397120,reversed,"3,39",USD,demo29859517,verification,demo
66946530,20.11.17 12:10:51,1397120,reversed,"9,38",USD,demo28631437,verification,demo
66946512,20.11.17 12:10:48,1397120,reversed,"2,05",USD,demo87391972,verification,demo
66946503,20.11.17 12:10:47,1397120,reversed,"5,77",USD,demo45116321,verification,demo
66946493,20.11.17 12:10:46,1397120,reversed,"8,21",USD,demo19527322,verification,demo
66946482,20.11.17 12:10:44,1397120,reversed,"2,01",EUR,demo88586746,verification,demo
66946480,20.11.17 12:10:44,1397120,reversed,3,EUR,demo55886760,verification,demo
66946458,20.11.17 12:10:40,1397120,reversed,"5,79",EUR,demo51903741,verification,demo
66946453,20.11.17 12:10:40,1397120,reversed,"3,92",EUR,demo11239022,verification,demo
66946437,20.11.17 12:10:37,1397120,reversed,"1,32",EUR,demo14510182,verification,demo
66946434,20.11.17 12:10:37,1397120,reversed,"7,2",EUR,demo74796016,verification,demo
66946411,20.11.17 12:10:35,1397120,reversed,"6,21",EUR,demo53526077,verification,demo
66946403,20.11.17 12:10:33,1397120,reversed,"5,77",EUR,demo95060459,verification,demo
66946389,20.11.17 12:10:30,1397120,reversed,"0,78",EUR,demo05128769,verification,demo
66946377,20.11.17 12:10:29,1397120,reversed,"7,45",EUR,demo65657247,verification,demo
66946360,20.11.17 12:10:26,1397120,approved,"0,9",UAH,demo78635885,purchase,demo
66946348,20.11.17 12:10:24,1397120,approved,"2,19",UAH,demo28601629,purchase,demo
66946324,20.11.17 12:10:21,1397120,approved,"3,95",UAH,demo80896952,purchase,demo
66946313,20.11.17 12:10:19,1397120,approved,"8,91",UAH,demo92591553,purchase,demo
66946268,20.11.17 12:10:12,1397120,approved,"3,73",UAH,demo78154202,purchase,demo
66946260,20.11.17 12:10:11,1397120,approved,"7,24",UAH,demo36548371,purchase,demo
66946238,20.11.17 12:10:08,1397120,approved,"4,12",UAH,demo96941050,purchase,demo
66946216,20.11.17 12:10:05,1397120,approved,"4,2",UAH,demo41762416,purchase,demo
66946198,20.11.17 12:10:03,1397120,approved,"6,87",UAH,demo58265783,purchase,demo
66946191,20.11.17 12:10:03,1397120,approved,"1,01",UAH,demo55289220,purchase,demo
66934192,20.11.17 11:11:21,1397120,processing,"5,68",GBP,demo31169893,verification,demo
66934191,20.11.17 11:11:21,1397120,processing,"1,23",GBP,demo14291736,verification,demo
66934183,20.11.17 11:11:20,1397120,processing,"7,68",GBP,demo28922015,verification,demo
66934181,20.11.17 11:11:19,1397120,processing,"1,35",GBP,demo84874525,verification,demo
66934174,20.11.17 11:11:18,1397120,processing,"2,43",GBP,demo92348000,verification,demo
66934173,20.11.17 11:11:17,1397120,processing,"1,28",GBP,demo07616334,verification,demo
66934169,20.11.17 11:11:17,1397120,processing,"2,37",GBP,demo34069796,verification,demo
66934167,20.11.17 11:11:16,1397120,processing,"9,56",GBP,demo46718730,verification,demo
66934162,20.11.17 11:11:15,1397120,processing,"8,58",GBP,demo69828311,verification,demo
66934160,20.11.17 11:11:14,1397120,processing,"3,65",GBP,demo06929331,verification,demo
66934158,20.11.17 11:11:14,1397120,processing,"4,64",EUR,demo46900507,verification,demo
66934157,20.11.17 11:11:13,1397120,processing,"6,95",EUR,demo58589102,verification,demo
66934148,20.11.17 11:11:12,1397120,processing,"8,64",EUR,demo38657236,verification,demo
66934146,20.11.17 11:11:12,1397120,processing,"0,16",EUR,demo82961859,verification,demo
66934136,20.11.17 11:11:10,1397120,processing,"8,37",EUR,demo04438141,verification,demo
66934135,20.11.17 11:11:09,1397120,processing,"6,85",EUR,demo28702809,verification,demo
66934129,20.11.17 11:11:08,1397120,processing,"2,46",EUR,demo54089288,verification,demo
66934125,20.11.17 11:11:07,1397120,processing,"6,04",EUR,demo14489940,verification,demo
66934120,20.11.17 11:11:06,1397120,processing,"5,92",EUR,demo58358228,verification,demo
66934119,20.11.17 11:11:05,1397120,processing,"6,93",EUR,demo69395960,verification,demo
66934113,20.11.17 11:11:04,1397120,declined,"0,39",EUR,demo28550163,verification,demo
66934112,20.11.17 11:11:04,1397120,declined,"2,82",EUR,demo20303580,verification,demo
66934106,20.11.17 11:11:03,1397120,declined,"1,7",EUR,demo62775234,verification,demo
66934104,20.11.17 11:11:02,1397120,declined,"5,16",EUR,demo07895509,verification,demo
66934094,20.11.17 11:11:01,1397120,declined,"6,27",EUR,demo03455169,verification,demo
66934091,20.11.17 11:11:00,1397120,declined,"7,09",EUR,demo89359726,verification,demo
66934088,20.11.17 11:10:59,1397120,declined,"6,6",EUR,demo10771828,verification,demo
66934084,20.11.17 11:10:58,1397120,declined,"7,03",EUR,demo19038783,verification,demo
66934080,20.11.17 11:10:57,1397120,declined,"9,47",EUR,demo53620228,verification,demo
66934079,20.11.17 11:10:57,1397120,declined,"6,61",EUR,demo94045232,verification,demo
66934075,20.11.17 11:10:56,1397120,processing,"7,58",RUB,demo99906769,verification,demo
66934074,20.11.17 11:10:56,1397120,processing,"3,1",RUB,demo60536246,verification,demo
66934070,20.11.17 11:10:55,1397120,processing,"3,73",RUB,demo55671474,verification,demo
66934068,20.11.17 11:10:54,1397120,processing,"0,41",RUB,demo05727650,verification,demo
66934061,20.11.17 11:10:53,1397120,processing,"9,16",RUB,demo48589502,verification,demo
66934060,20.11.17 11:10:52,1397120,processing,"1,55",RUB,demo07971041,verification,demo
66934053,20.11.17 11:10:51,1397120,processing,"8,15",RUB,demo75359239,verification,demo
66934049,20.11.17 11:10:50,1397120,processing,"5,82",RUB,demo34853615,verification,demo
66934046,20.11.17 11:10:50,1397120,processing,"8,88",RUB,demo13361725,verification,demo
66934044,20.11.17 11:10:49,1397120,processing,"3,5",RUB,demo65419650,verification,demo
66934042,20.11.17 11:10:49,1397120,processing,"0,53",CZK,demo94643314,verification,demo
66934041,20.11.17 11:10:49,1397120,processing,"6,55",CZK,demo78142707,verification,demo
66934030,20.11.17 11:10:46,1397120,processing,"2,87",CZK,demo61228971,verification,demo
66934025,20.11.17 11:10:43,1397120,processing,"1,72",CZK,demo37582740,verification,demo
66934015,20.11.17 11:10:41,1397120,processing,"8,5",CZK,demo07881879,verification,demo
66934013,20.11.17 11:10:41,1397120,processing,"2,41",CZK,demo33760591,verification,demo
66934006,20.11.17 11:10:40,1397120,processing,"2,6",CZK,demo57476484,verification,demo
66934003,20.11.17 11:10:39,1397120,processing,"0,2",CZK,demo59378675,verification,demo
66933998,20.11.17 11:10:38,1397120,processing,"2,18",CZK,demo03200755,verification,demo
66933995,20.11.17 11:10:38,1397120,processing,"4,61",CZK,demo03955971,verification,demo
66933991,20.11.17 11:10:37,1397120,reversed,"9,82",UAH,demo57029437,verification,demo
66933989,20.11.17 11:10:37,1397120,reversed,"7,85",UAH,demo89950914,verification,demo
66933982,20.11.17 11:10:35,1397120,reversed,"3,65",UAH,demo91276930,verification,demo
66933981,20.11.17 11:10:34,1397120,reversed,"3,72",UAH,demo82996383,verification,demo
66933971,20.11.17 11:10:32,1397120,reversed,"5,66",UAH,demo53500216,verification,demo
66933965,20.11.17 11:10:31,1397120,reversed,"3,47",UAH,demo16719542,verification,demo
66933959,20.11.17 11:10:30,1397120,reversed,"2,03",UAH,demo81759646,verification,demo
66933955,20.11.17 11:10:29,1397120,reversed,"8,78",UAH,demo43047031,verification,demo
66933953,20.11.17 11:10:29,1397120,reversed,"9,64",UAH,demo64337975,verification,demo
66933950,20.11.17 11:10:28,1397120,reversed,"2,12",GBP,demo92958912,verification,demo
66933948,20.11.17 11:10:27,1397120,reversed,"8,44",GBP,demo87502260,verification,demo
66933942,20.11.17 11:10:26,1397120,reversed,"7,82",GBP,demo41857371,verification,demo
66933940,20.11.17 11:10:25,1397120,reversed,"6,91",GBP,demo39095135,verification,demo
66933934,20.11.17 11:10:23,1397120,reversed,"2,83",GBP,demo16976655,verification,demo
66933932,20.11.17 11:10:23,1397120,reversed,"9,07",GBP,demo15685126,verification,demo
66933929,20.11.17 11:10:22,1397120,reversed,"5,14",GBP,demo90359569,verification,demo
66933925,20.11.17 11:10:21,1397120,reversed,"9,65",GBP,demo27525201,verification,demo
66933919,20.11.17 11:10:20,1397120,reversed,"1,03",GBP,demo94415996,verification,demo
66933917,20.11.17 11:10:20,1397120,reversed,"7,64",GBP,demo80385742,verification,demo
66933913,20.11.17 11:10:19,1397120,reversed,"9,89",RUB,demo70554692,verification,demo
66933912,20.11.17 11:10:19,1397120,reversed,"7,25",RUB,demo94058436,verification,demo
66933907,20.11.17 11:10:18,1397120,reversed,"3,81",RUB,demo62981010,verification,demo
66933904,20.11.17 11:10:17,1397120,reversed,"0,47",RUB,demo78651258,verification,demo
66933893,20.11.17 11:10:16,1397120,reversed,"3,74",RUB,demo29217693,verification,demo
66933890,20.11.17 11:10:15,1397120,reversed,"0,19",RUB,demo85124094,verification,demo
66933888,20.11.17 11:10:14,1397120,reversed,"1,89",RUB,demo84990876,verification,demo
66933883,20.11.17 11:10:14,1397120,reversed,"7,42",RUB,demo15322212,verification,demo
66933880,20.11.17 11:10:13,1397120,reversed,"0,25",RUB,demo66186588,verification,demo
66933878,20.11.17 11:10:12,1397120,reversed,"4,99",RUB,demo95225721,verification,demo
66933875,20.11.17 11:10:11,1397120,approved,"2,42",EUR,demo27085800,purchase,demo
66933873,20.11.17 11:10:11,1397120,approved,"5,93",EUR,demo48685895,purchase,demo
66933864,20.11.17 11:10:09,1397120,approved,"1,98",EUR,demo87584980,purchase,demo
66933863,20.11.17 11:10:09,1397120,approved,"5,06",EUR,demo63673619,purchase,demo
